"customer_id","Customer_Segments"
457803,"High"
457815,"Super High"
457821,"Super High"
457839,"Super High"
457842,"Super High"
457854,"Super High"
457861,"Super High"
457862,"High"
457872,"Low"
457888,"Low"
457900,"Super High"
457919,"Low"
457921,"Low"
457922,"Low"
457927,"Low"
457928,"Low"
457932,"Super High"
457934,"Super High"
457936,"Low"
457954,"Low"
457962,"Super High"
458166,"Medium"
458233,"Low"
458247,"Super High"
458265,"Super High"
458271,"Super High"
458274,"Low"
458283,"Super High"
458295,"Medium"
458355,"Super High"
458380,"Low"
458406,"Low"
458424,"Low"
458432,"Super High"
458448,"Low"
458450,"Low"
458452,"Super High"
458478,"Super High"
458486,"Low"
458492,"Super High"
458496,"Low"
458500,"Low"
458505,"Super High"
458507,"Low"
458520,"Low"
458523,"Low"
458524,"Super High"
458552,"Low"
458556,"Low"
458568,"Low"
458573,"Low"
458580,"Super High"
458713,"Super High"
458889,"Low"
459051,"Super High"
459173,"Low"
459212,"Low"
459238,"Super High"
459300,"Low"
459303,"Super High"
459317,"High"
459409,"Low"
459426,"Super High"
459447,"Low"
459477,"Low"
459487,"Super High"
459589,"Low"
459598,"Low"
459609,"Low"
459636,"Low"
459637,"Low"
459652,"Low"
459655,"Low"
459677,"Low"
459681,"Super High"
459704,"Low"
459705,"Low"
459716,"Low"
459732,"Low"
459750,"High"
459804,"Super High"
459829,"Low"
459830,"Low"
459856,"Low"
459932,"Low"
459947,"Low"
459970,"Low"
459979,"Super High"
459996,"Super High"
460011,"Super High"
460028,"Super High"
460031,"Low"
460044,"Low"
460046,"Low"
460093,"Low"
460107,"Low"
460108,"Low"
460121,"Low"
460128,"Low"
460129,"Super High"
460168,"Low"
460170,"Low"
460171,"Super High"
460176,"Low"
460178,"Low"
460180,"Low"
460447,"Super High"
460614,"Low"
460704,"Low"
460778,"Low"
460795,"Low"
460831,"Low"
460844,"Super High"
460909,"Super High"
460919,"Super High"
460944,"Low"
460950,"Low"
460994,"Low"
461002,"Low"
461005,"Low"
461007,"Low"
461023,"Low"
461025,"High"
461031,"Low"
461038,"Low"
461051,"High"
461075,"Super High"
461080,"Super High"
461105,"Low"
461107,"Low"
461110,"Low"
461129,"Low"
461133,"Super High"
461135,"Super High"
461147,"Low"
461162,"Low"
461169,"Super High"
461182,"Medium"
461189,"High"
461201,"Low"
461708,"Low"
461761,"Low"
461814,"Low"
461831,"Low"
461850,"Low"
461893,"Super High"
461913,"Low"
461916,"Low"
461921,"Super High"
461956,"Super High"
461988,"Medium"
462028,"Low"
462030,"Low"
462042,"Low"
462126,"Super High"
462161,"Low"
462211,"Super High"
462215,"Low"
462271,"High"
462276,"Low"
462288,"Low"
462296,"Low"
462303,"Medium"
462320,"High"
462331,"Low"
462347,"Low"
462373,"Super High"
462384,"High"
462389,"Low"
462402,"High"
462410,"Super High"
462443,"Low"
462463,"Super High"
462469,"Low"
462471,"Low"
462473,"High"
462478,"Low"
462483,"Low"
462486,"Low"
462600,"High"
462624,"Super High"
462629,"Super High"
462645,"Super High"
462708,"Low"
462736,"High"
462744,"Super High"
462765,"Low"
462778,"Low"
462798,"Low"
462807,"Low"
462852,"Low"
462870,"Low"
462877,"Low"
462896,"Super High"
462930,"Low"
462933,"Super High"
462958,"Low"
462959,"Low"
462962,"High"
462966,"Low"
462987,"Super High"
463010,"Super High"
463013,"Low"
463020,"Low"
463023,"Super High"
463028,"High"
463030,"Low"
463042,"Low"
463055,"High"
463069,"Super High"
463071,"Super High"
463085,"Low"
463111,"Super High"
463173,"Low"
463185,"Low"
463198,"Low"
463199,"High"
463212,"Super High"
463217,"Super High"
463222,"Low"
463227,"Low"
463235,"Super High"
463265,"High"
463283,"Medium"
463307,"Super High"
463328,"Low"
463357,"Medium"
463359,"Low"
463360,"Low"
463361,"Low"
463374,"High"
463383,"Super High"
463389,"Super High"
463392,"Low"
463396,"Super High"
463398,"Super High"
463401,"Low"
463408,"High"
463418,"Super High"
463433,"Low"
463434,"Super High"
463435,"High"
463439,"Low"
463441,"Super High"
463446,"High"
463455,"Low"
463469,"Low"
463490,"Super High"
463491,"Super High"
463533,"Low"
463551,"Low"
463561,"Low"
463570,"Low"
463571,"Low"
463574,"Super High"
463575,"Super High"
463581,"High"
463587,"Low"
463599,"Low"
463602,"Super High"
463607,"Low"
463610,"Super High"
463625,"Low"
463626,"Super High"
463627,"Super High"
463634,"Low"
463638,"Low"
463641,"High"
463643,"Low"
463655,"Super High"
463658,"Super High"
463663,"Low"
463669,"Low"
463674,"Super High"
463678,"Low"
463705,"Low"
463707,"Super High"
463722,"Low"
463971,"Low"
464029,"Low"
464040,"Low"
464043,"Low"
464053,"Low"
464072,"Low"
464098,"Low"
464116,"Low"
464121,"Low"
464135,"Low"
464144,"Low"
464153,"Low"
464160,"Low"
464168,"Super High"
464193,"High"
464203,"Low"
464231,"Low"
464233,"Low"
464246,"Super High"
464257,"Low"
464265,"Super High"
464271,"Super High"
464277,"Super High"
464285,"Super High"
464290,"Super High"
464291,"Super High"
464299,"Low"
464304,"Low"
464305,"Super High"
464559,"Low"
464577,"Super High"
464613,"Low"
464622,"Low"
464626,"Low"
464631,"Low"
464640,"Low"
464649,"Low"
464652,"Super High"
464705,"High"
464757,"Super High"
464994,"Low"
465203,"Super High"
465279,"Super High"
465311,"Super High"
465325,"Super High"
465335,"Low"
465353,"Super High"
465373,"Low"
465408,"Low"
465464,"Super High"
465475,"Low"
465512,"Low"
465519,"High"
465522,"Super High"
465541,"High"
465571,"Super High"
465584,"Super High"
465590,"Low"
465593,"Super High"
465607,"Low"
465608,"Super High"
465617,"Low"
465623,"Low"
465628,"Low"
465630,"Low"
465631,"Super High"
465967,"Super High"
466004,"Low"
466041,"Low"
466084,"High"
466237,"Low"
466241,"Super High"
466260,"Low"
466265,"Super High"
466341,"Super High"
466355,"Low"
466360,"Low"
466378,"Super High"
466395,"Low"
466421,"Medium"
466444,"Super High"
466446,"Super High"
466489,"Low"
466520,"Super High"
466545,"Medium"
466560,"Low"
466599,"Super High"
466601,"High"
466604,"Medium"
466620,"Super High"
466629,"Low"
466640,"Super High"
466646,"Super High"
466647,"Low"
466653,"Super High"
466657,"Low"
466687,"High"
466699,"High"
466711,"High"
466717,"Low"
466731,"Super High"
466737,"Low"
466738,"Low"
466739,"Medium"
466744,"Low"
466745,"Low"
466770,"Low"
466785,"High"
466787,"Low"
466794,"High"
466802,"Super High"
466811,"Low"
466826,"Low"
466833,"Super High"
466836,"Low"
466862,"Low"
466889,"Low"
466934,"Low"
466941,"Low"
466951,"Low"
466960,"Super High"
466963,"Super High"
466967,"High"
466972,"High"
466979,"Low"
466985,"Super High"
467001,"Low"
467004,"Super High"
467005,"Low"
467255,"Low"
467303,"Low"
467329,"Low"
467341,"Low"
467349,"Super High"
467397,"Low"
467424,"Low"
467432,"Super High"
467451,"Low"
467477,"Low"
467483,"Super High"
467488,"Super High"
467514,"Low"
467516,"Super High"
467530,"Low"
467547,"Low"
467563,"Low"
467606,"Super High"
467609,"Low"
467649,"Super High"
467651,"Low"
467660,"Super High"
467717,"Low"
467730,"Low"
467731,"Super High"
467776,"Super High"
467795,"Low"
467800,"Super High"
467817,"Super High"
467819,"High"
467827,"Super High"
467841,"Low"
467846,"Super High"
467868,"Low"
467881,"High"
467882,"Low"
467886,"High"
467887,"Super High"
467892,"Super High"
467901,"Super High"
467912,"High"
467918,"Super High"
467926,"Low"
468048,"Super High"
468071,"High"
468094,"Super High"
468114,"Super High"
468197,"Medium"
468245,"Low"
468254,"Low"
468310,"Medium"
468340,"Low"
468363,"Medium"
468369,"Low"
468381,"Super High"
468389,"High"
468392,"Super High"
468399,"Super High"
468421,"Low"
468428,"Low"
468434,"Super High"
468435,"Super High"
468437,"Super High"
468445,"Super High"
468447,"Super High"
468451,"Super High"
468941,"Low"
469028,"Super High"
469042,"Medium"
469071,"Medium"
469082,"Medium"
469093,"Medium"
469101,"Super High"
469142,"Medium"
469193,"Low"
469216,"Medium"
469222,"Medium"
469247,"Super High"
469248,"Super High"
469262,"Medium"
469303,"Super High"
469312,"Low"
469375,"Super High"
469389,"Low"
469407,"Super High"
469439,"Low"
469441,"Low"
469476,"Super High"
469496,"Super High"
469507,"High"
469515,"Medium"
469516,"Low"
469529,"High"
469547,"Medium"
469556,"Medium"
469584,"Medium"
469588,"Low"
469589,"Medium"
470356,"Super High"
470357,"Super High"
470382,"Super High"
470389,"Low"
470421,"Medium"
470462,"Super High"
470480,"Low"
470490,"Super High"
470521,"High"
470522,"Low"
470551,"High"
470557,"Super High"
470588,"Low"
470606,"Super High"
470610,"Low"
470615,"Medium"
470722,"Super High"
470733,"Low"
470756,"Medium"
470765,"High"
470805,"Medium"
470814,"Medium"
470815,"High"
470826,"Super High"
470832,"Super High"
470845,"Super High"
470846,"Medium"
470862,"Low"
470879,"Super High"
470892,"High"
470904,"Low"
470909,"Super High"
470918,"Low"
470919,"High"
470923,"Medium"
470924,"Medium"
470941,"Medium"
470992,"Super High"
471006,"Low"
471030,"Super High"
471031,"Super High"
471048,"Medium"
471053,"Super High"
471136,"Low"
471144,"Low"
471270,"Super High"
471305,"Low"
471344,"Low"
471422,"Low"
471447,"Low"
471451,"Medium"
471454,"Super High"
471455,"Super High"
471456,"Low"
471466,"Low"
471593,"Super High"
471648,"Low"
471683,"Low"
471756,"Medium"
471766,"Low"
471772,"Low"
471773,"Super High"
471864,"Low"
471973,"Low"
471977,"Low"
472002,"Super High"
472294,"Super High"
472345,"Low"
472373,"Low"
472407,"Medium"
472408,"Low"
472425,"Super High"
472486,"Low"
472487,"High"
472539,"High"
472546,"Medium"
472722,"Super High"
472778,"Super High"
472779,"Super High"
472798,"Low"
472852,"Low"
472859,"Low"
472957,"Low"
473279,"Low"
473339,"High"
473360,"Low"
473391,"Low"
473393,"Super High"
473535,"Super High"
473544,"Medium"
473554,"Low"
473555,"Super High"
473576,"Low"
473605,"Medium"
473608,"Low"
473622,"Super High"
473667,"Super High"
473669,"High"
473670,"Medium"
473715,"Super High"
473749,"Low"
473758,"Medium"
473802,"Low"
473849,"Low"
473909,"Super High"
473917,"Low"
473964,"Low"
473975,"Super High"
473991,"Super High"
474010,"Super High"
474019,"Super High"
474120,"Low"
474122,"Low"
474416,"Super High"
474471,"Super High"
474475,"Super High"
474487,"Super High"
474575,"Super High"
474613,"Super High"
474659,"Low"
474739,"Low"
474742,"Super High"
474748,"Super High"
474749,"Super High"
474863,"Low"
474900,"Low"
475084,"Super High"
475128,"Low"
475137,"Low"
475142,"Super High"
475148,"Super High"
475659,"Medium"
475690,"Low"
475809,"Super High"
475950,"Low"
475985,"Low"
476012,"Super High"
476016,"Low"
476019,"Low"
476036,"Low"
476037,"Super High"
476051,"Low"
476054,"Super High"
476060,"Low"
476073,"High"
476074,"Super High"
476076,"Low"
476077,"Low"
476079,"Low"
476083,"Low"
476085,"Super High"
476108,"Low"
476109,"Low"
476129,"Low"
476133,"Super High"
476151,"Medium"
476195,"Super High"
476202,"Medium"
476226,"Low"
476256,"Super High"
476258,"Low"
476262,"Super High"
476263,"Super High"
476266,"Low"
476269,"Super High"
476275,"Low"
476295,"Super High"
476296,"Super High"
476319,"Low"
476323,"Super High"
476339,"Low"
476347,"Super High"
476350,"Low"
476362,"Low"
476366,"Super High"
476370,"High"
476377,"Super High"
476390,"Super High"
476398,"Super High"
476403,"Super High"
476416,"Low"
476458,"Low"
476464,"Low"
476476,"Super High"
476489,"Low"
476503,"Low"
476517,"Low"
476527,"Super High"
476534,"Low"
476568,"Low"
476600,"Low"
476601,"Super High"
476603,"Low"
476618,"Medium"
476623,"Super High"
476644,"Low"
476647,"Super High"
476654,"Super High"
476658,"Low"
476661,"Super High"
476672,"Super High"
476673,"Medium"
476675,"Low"
476685,"Low"
476692,"Low"
476706,"Low"
476724,"High"
476728,"Low"
476729,"Super High"
476735,"Medium"
476746,"Medium"
476999,"Low"
477377,"Super High"
477455,"Low"
477498,"Super High"
477521,"Low"
477548,"Super High"
477757,"High"
477764,"Medium"
478475,"Low"
478476,"Super High"
478650,"Super High"
478658,"Medium"
478711,"Super High"
478713,"Medium"
478717,"Low"
478725,"High"
478730,"Low"
478733,"Low"
478778,"Super High"
478793,"Low"
478817,"Super High"
478818,"Super High"
478820,"Low"
478821,"Super High"
478836,"Super High"
478843,"Medium"
478844,"Low"
478850,"Low"
478866,"Super High"
478869,"High"
478874,"Super High"
478885,"Super High"
478900,"Low"
478910,"Super High"
478922,"Low"
478930,"Low"
478931,"Super High"
478932,"Super High"
478933,"Super High"
478934,"Super High"
478936,"Low"
478943,"Low"
478944,"Super High"
478954,"Low"
478964,"High"
478967,"Super High"
478978,"Super High"
478987,"Low"
478989,"Low"
478990,"Low"
478993,"Super High"
478996,"Super High"
479042,"Medium"
479132,"Super High"
479146,"Low"
479160,"Super High"
479174,"Super High"
479180,"Low"
479185,"Low"
479192,"Low"
479194,"High"
479284,"Super High"
479287,"High"
479396,"Super High"
479543,"Low"
479594,"Low"
479608,"Super High"
479642,"High"
479645,"Low"
479681,"Super High"
479714,"High"
479764,"Medium"
479773,"Super High"
479817,"Low"
479831,"Low"
479859,"Super High"
479866,"Low"
479880,"Super High"
479886,"Super High"
479891,"Low"
479899,"Low"
479904,"High"
479906,"Super High"
480043,"Medium"
480061,"Low"
480087,"High"
480091,"High"
480104,"Medium"
480160,"Low"
480265,"Super High"
480270,"Super High"
480281,"Low"
480345,"Super High"
480416,"Super High"
480440,"Low"
480452,"Super High"
480470,"Super High"
480529,"Super High"
480536,"Super High"
480559,"Low"
480577,"Super High"
480600,"High"
480603,"Medium"
480689,"Super High"
480714,"Low"
480808,"Medium"
480828,"Super High"
480848,"Low"
480860,"Super High"
480876,"High"
480898,"Super High"
480924,"Medium"
480991,"Super High"
481115,"High"
481170,"Super High"
481174,"Super High"
481180,"Medium"
481214,"Super High"
481240,"Super High"
481249,"Medium"
481291,"Super High"
481292,"Super High"
481303,"High"
481335,"Super High"
481360,"Super High"
481405,"Super High"
481435,"Super High"
481509,"Super High"
481535,"Medium"
481546,"Low"
481562,"Low"
481601,"High"
481614,"Super High"
481628,"Super High"
481636,"Low"
481637,"Low"
481642,"Medium"
481650,"Low"
481671,"Super High"
481848,"Super High"
481862,"Low"
481869,"Low"
481899,"Medium"
481900,"Medium"
481934,"Super High"
481973,"High"
482053,"Super High"
482122,"Medium"
482148,"Super High"
482152,"Low"
482164,"High"
482178,"Super High"
482208,"Super High"
482250,"Super High"
482256,"Super High"
482281,"Super High"
482309,"Super High"
482335,"Super High"
482359,"Medium"
482363,"Super High"
482384,"Low"
482409,"Super High"
482437,"Medium"
482454,"Super High"
482484,"Super High"
482507,"Low"
482598,"Medium"
482633,"Medium"
482637,"Low"
482659,"Low"
482707,"Low"
482728,"Medium"
482788,"High"
482794,"Low"
482807,"Low"
482872,"Super High"
482918,"High"
482964,"Low"
482977,"Medium"
483092,"Super High"
483096,"Super High"
483136,"Low"
483214,"Low"
483223,"Super High"
483230,"Medium"
483278,"Low"
483313,"Super High"
483327,"Medium"
483382,"Super High"
483383,"Super High"
483400,"Super High"
483402,"Medium"
483409,"Medium"
483424,"High"
483474,"Super High"
483501,"Super High"
483511,"Medium"
483528,"Super High"
483539,"Super High"
483554,"Super High"
483556,"Low"
483573,"Low"
483576,"Super High"
483627,"Low"
483679,"High"
483705,"Super High"
483751,"Super High"
483764,"Low"
483765,"High"
483768,"Super High"
483820,"Super High"
483824,"Super High"
483826,"Low"
483838,"Super High"
483840,"Medium"
483847,"Low"
483854,"Super High"
483856,"High"
483894,"Super High"
483896,"High"
483903,"Low"
483922,"Super High"
483942,"High"
483954,"Super High"
483973,"High"
483992,"Super High"
484001,"Super High"
484013,"Super High"
484016,"Low"
484019,"High"
484032,"Super High"
484044,"Low"
484045,"Low"
484053,"Super High"
484054,"Super High"
484091,"Medium"
484099,"Low"
484109,"Medium"
484121,"Low"
484130,"Super High"
484133,"Medium"
484136,"Low"
484138,"Medium"
484153,"Super High"
484157,"High"
484183,"Low"
484193,"Super High"
484197,"Super High"
484254,"High"
484273,"Super High"
484277,"Super High"
484305,"Super High"
484376,"Low"
484462,"Super High"
484611,"Super High"
484642,"Low"
484661,"Super High"
484686,"Super High"
484765,"Low"
484823,"Super High"
484839,"Super High"
484887,"Low"
484898,"Super High"
484989,"Super High"
485030,"Super High"
485031,"Low"
485033,"Low"
485050,"Low"
485051,"Low"
485062,"Low"
485095,"Low"
485100,"Super High"
485130,"Super High"
485165,"Super High"
485175,"Super High"
485306,"Low"
485393,"Low"
485400,"Super High"
485427,"Low"
485451,"Super High"
485490,"Low"
